battle_id,player_1_deck,player_1_elixir,player_1_trophies,player_1_crowns,player_2_deck,player_2_elixir,player_2_trophies,player_2_crowns,winner,battle_duration_sec,game_mode,trophy_difference,battle_intensity,match_type
4853,Three Musketeers|Mega Knight|Royal Delivery|Fisherman|Ice Golem|Furnace|Skeletons|Rocket,4.38,2929,1,Graveyard|Ice Golem|Goblin Hut|Little Prince|Furnace|Fireball|Royal Delivery|PEKKA,4.12,3898,3,player_2,176,Challenge,969,4,Heavy Mismatch
4854,Little Prince|Zap|Musketeer|Goblin Barrel|Graveyard|Princess|Royal Delivery|Cannon,3.25,6194,1,Cannon Cart|Rocket|Archer Queen|Bowler|Mega Minion|Minions|Monk|Hog Rider,4.5,2514,2,player_2,259,Ladder,3680,3,Heavy Mismatch
4855,Mighty Miner|Mega Knight|Fire Spirit|Princess|Rocket|Miner|Mirror|Tombstone,3.62,3659,2,Princess|Tesla|Rocket|Cannon Cart|Inferno Dragon|Knight|Cannon|Elixir Golem,3.88,2364,3,player_2,244,Friendly,1295,5,Heavy Mismatch
4856,Heal Spirit|Cannon|Miner|Flying Machine|Skeletons|Baby Dragon|Archers|Archer Queen,3.11,6303,1,Ice Golem|Cannon|Wall Breakers|Minion Horde|Three Musketeers|Witch|Mini PEKKA|Spear Goblins,4.0,4233,1,draw,90,Ladder,2070,2,Heavy Mismatch
4857,Inferno Tower|Battle Healer|Dark Prince|Cannon|Royal Giant|Fireball|Elixir Collector|Wizard,4.62,5172,2,Skeleton Army|Archers|Inferno Dragon|Princess|Goblins|Royal Champion|Little Prince|Inferno Tower,3.75,6313,3,player_2,97,Tournament,1141,5,Heavy Mismatch
4858,Inferno Dragon|Arrows|Zap|Royal Delivery|Royal Ghost|Ice Spirit|Prince|Goblins,2.88,4981,1,Archers|Lightning|Wall Breakers|Monk|Inferno Tower|Mighty Miner|Skeleton Army|Musketeer,4.0,4626,0,player_1,229,Challenge,355,1,Slight Mismatch
4859,Mini PEKKA|Tesla|Tornado|Giant Skeleton|Mortar|Royal Delivery|Baby Dragon|Bomb Tower,4.0,2388,1,Goblin Gang|Hog Rider|Prince|Rascals|Royal Delivery|Miner|Magic Archer|Goblin Hut,4.0,6629,0,player_1,212,Friendly,4241,1,Heavy Mismatch
4860,Rascals|Wall Breakers|Lava Hound|Mega Knight|Mortar|Cannon Cart|Magic Archer|Tornado,4.62,4701,0,Tesla|Flying Machine|Goblin Gang|Valkyrie|Giant|Elite Barbarians|Elixir Golem|Archers,4.0,3702,2,player_2,115,Ladder,999,2,Heavy Mismatch
4861,Fisherman|Skeleton Barrel|Fireball|Fire Spirit|Bomber|Firecracker|Bandit|Battle Healer,3.12,5657,1,Witch|Zappies|Skeletons|Mirror|Royal Ghost|Prince|Little Prince|Bomber,3.12,4249,0,player_1,139,Ladder,1408,1,Heavy Mismatch
4862,Bowler|Baby Dragon|Tesla|Freeze|Bomb Tower|Skeletons|Dark Prince|Flying Machine,3.78,3478,0,Lava Hound|Clone|Ice Wizard|Ram Rider|Mortar|Archers|Zap|Wizard,4.0,4803,2,player_2,234,Tournament,1325,2,Heavy Mismatch
4863,Cannon Cart|Flying Machine|Spear Goblins|Wall Breakers|Wizard|Sparky|Royal Recruits|Skeleton Army,4.22,6650,3,Balloon|Zappies|Elixir Golem|Mega Minion|Firecracker|PEKKA|Cannon Cart|Valkyrie,4.25,2608,0,player_1,69,Friendly,4042,3,Heavy Mismatch
4864,Cannon|Royal Giant|Goblins|Zappies|Skeleton Army|Mortar|Flying Machine|Royal Ghost,3.67,2232,2,Witch|Mega Minion|Fire Spirit|Royal Ghost|Inferno Tower|Ice Golem|Ice Spirit|Wall Breakers,2.88,2152,2,draw,145,Ladder,80,4,Balanced
4865,Ice Spirit|Goblin Gang|Ice Golem|Magic Archer|Mother Witch|Giant|Fisherman|Wall Breakers,3.0,5365,1,Mirror|Skeleton Army|Mother Witch|Firecracker|Executioner|Archer Queen|Fisherman|Archers,3.38,3233,3,player_2,141,Challenge,2132,4,Heavy Mismatch
4866,Bomber|Goblin Hut|Skeleton Barrel|Tesla|Bomb Tower|Wizard|Spear Goblins|Goblin Gang,3.62,4976,2,Fireball|Miner|X-Bow|Night Witch|Dark Prince|Balloon|Princess|Skeletons,3.75,3354,3,player_2,274,Ladder,1622,5,Heavy Mismatch
4867,Heal Spirit|Tornado|Inferno Tower|Monk|Skeletons|Bandit|Balloon|Mortar,3.38,4312,3,Mighty Miner|Wizard|Skeleton King|Night Witch|Giant Skeleton|The Log|Furnace|Flying Machine,4.11,4725,1,player_1,70,Challenge,413,4,Slight Mismatch
4868,Barbarians|Valkyrie|Tombstone|Goblin Barrel|Skeleton King|Bandit|Fire Spirit|Rascals,3.62,2613,2,Elite Barbarians|Witch|Mirror|Arrows|Prince|Rocket|Cannon|Graveyard,4.25,6033,2,draw,121,Ladder,3420,4,Heavy Mismatch
4869,Witch|Giant|Lumberjack|Goblin Hut|Zap|Night Witch|Skeleton Barrel|Flying Machine,4.0,6712,2,Mortar|Princess|Ram Rider|Bomb Tower|Clone|Bowler|Archers|Freeze,3.88,6680,2,draw,217,Friendly,32,4,Balanced
4870,Minions|Baby Dragon|Executioner|Elite Barbarians|Knight|Princess|Phoenix|Balloon,4.12,2257,2,Poison|Rascals|Goblin Hut|The Log|Skeletons|Zappies|Arrows|Mighty Miner,3.5,4950,0,player_1,176,Friendly,2693,2,Heavy Mismatch
4871,Musketeer|Cannon|Zappies|Archers|Freeze|Zap|Witch|Mortar,3.62,4212,3,Rascals|Three Musketeers|Wall Breakers|Cannon|Goblin Gang|Tombstone|Elite Barbarians|Skeleton King,4.38,6075,1,player_1,103,Friendly,1863,4,Heavy Mismatch
4872,Archers|Battle Ram|Prince|Lightning|Royal Recruits|Elite Barbarians|Three Musketeers|Tornado,5.38,4511,0,Lava Hound|Night Witch|Little Prince|Baby Dragon|Skeletons|Archer Queen|Witch|Goblins,3.88,2649,1,player_2,108,Challenge,1862,1,Heavy Mismatch
4873,Mega Knight|PEKKA|Sparky|Royal Giant|Lava Hound|Hog Rider|Minions|Skeleton Barrel,5.38,4856,3,Wizard|Royal Giant|Wall Breakers|Mirror|Poison|Royal Champion|Spear Goblins|Fireball,3.88,6448,0,player_1,268,Friendly,1592,3,Heavy Mismatch
4874,Lava Hound|Bandit|Elite Barbarians|Little Prince|Mirror|Archers|Royal Giant|Electro Wizard,4.12,4359,2,Balloon|Archers|Inferno Tower|PEKKA|Battle Healer|Royal Ghost|Tornado|Cannon,4.12,2626,2,draw,148,Challenge,1733,4,Heavy Mismatch
4875,Mega Knight|Ram Rider|Flying Machine|Inferno Tower|Dark Prince|Furnace|Elixir Collector|Mega Minion,4.67,3988,3,Sparky|Goblin Barrel|Mighty Miner|Goblins|Prince|Furnace|Royal Giant|Elite Barbarians,4.5,6830,2,player_1,209,Challenge,2842,5,Heavy Mismatch
4876,Elixir Golem|Tombstone|Battle Ram|Hunter|Elixir Collector|Heal Spirit|Fisherman|Miner,3.38,5385,0,Lava Hound|Clone|Goblinstein|Firecracker|Mega Minion|Tesla|Heal Spirit|Wizard,3.88,2529,2,player_2,274,Challenge,2856,2,Heavy Mismatch
4877,Mini PEKKA|Minions|X-Bow|Inferno Tower|Wall Breakers|Ice Spirit|Inferno Dragon|Valkyrie,3.62,3229,2,Firecracker|Elite Barbarians|Arrows|Electro Wizard|Witch|Little Prince|Wall Breakers|Flying Machine,3.78,3673,2,draw,293,Tournament,444,4,Slight Mismatch
4878,Mini PEKKA|Witch|Battle Healer|Royal Delivery|Freeze|Fisherman|Sparky|Prince,4.25,4456,1,Ram Rider|Princess|Phoenix|Arrows|The Log|Lightning|Giant Skeleton|Mega Knight,4.5,3182,3,player_2,112,Ladder,1274,4,Heavy Mismatch
4879,Goblin Cage|Lava Hound|Mega Minion|Minion Horde|Goblin Hut|Valkyrie|Inferno Dragon|Flying Machine,4.44,6150,2,Mini PEKKA|Spear Goblins|X-Bow|Bowler|Battle Healer|Elite Barbarians|Executioner|Flying Machine,4.44,6169,3,player_2,251,Challenge,19,5,Balanced
4880,Flying Machine|Lightning|Dark Prince|Tesla|Archer Queen|Firecracker|Hog Rider|Mortar,4.22,3136,1,Battle Ram|Hunter|Tornado|Battle Healer|Lumberjack|Fire Spirit|Knight|Prince,3.62,3074,2,player_2,127,Challenge,62,3,Balanced
4881,Earthquake|Prince|Freeze|Fireball|Goblin Hut|Tesla|Skeleton Barrel|Executioner,4.12,5373,2,Fisherman|Night Witch|Barbarians|Freeze|Battle Ram|Electro Wizard|Giant Skeleton|Archers,4.12,4806,0,player_1,163,Ladder,567,2,Heavy Mismatch
4882,Lumberjack|Skeleton Army|Battle Ram|Balloon|Phoenix|Sparky|Lightning|Dark Prince,4.5,5263,0,Inferno Tower|The Log|Hog Rider|Bomb Tower|Elixir Golem|Mighty Miner|Skeletons|Giant,3.5,6605,1,player_2,177,Friendly,1342,1,Heavy Mismatch
4883,Skeleton King|Goblin Hut|Royal Giant|Spear Goblins|Mighty Miner|Mirror|Royal Ghost|Executioner,3.75,4831,1,Lumberjack|Earthquake|Goblins|Graveyard|Mega Knight|Princess|Royal Champion|Freeze,4.38,4125,1,draw,175,Tournament,706,2,Heavy Mismatch
4884,Furnace|Zap|X-Bow|Goblin Gang|Fisherman|Elite Barbarians|Skeleton Army|Ram Rider,4.0,5859,2,Elixir Collector|Heal Spirit|Skeleton Army|Baby Dragon|Minion Horde|Tesla|Executioner|Monk,4.12,2990,2,draw,72,Ladder,2869,4,Heavy Mismatch
4885,Mega Minion|Elite Barbarians|Miner|Monk|Royal Giant|Skeleton Army|Royal Delivery|Zap,3.88,3241,1,Sparky|Cannon Cart|Bowler|The Log|Princess|Mortar|Electro Wizard|Spear Goblins,3.88,3022,0,player_1,216,Challenge,219,1,Slight Mismatch
4886,Giant|Goblin Barrel|Earthquake|Barbarians|Zappies|Tornado|Rascals|Cannon Cart,4.12,6857,0,Goblin Gang|Tombstone|Freeze|Monk|Elixir Golem|Magic Archer|Tornado|Mirror,3.25,6881,2,player_2,172,Ladder,24,2,Balanced
4887,Minion Horde|Goblins|Poison|Goblin Gang|Three Musketeers|Royal Ghost|Royal Giant|Royal Recruits,4.88,3779,0,Three Musketeers|Mother Witch|Elite Barbarians|Royal Giant|Skeleton King|Spear Goblins|Magic Archer|Phoenix,4.88,4272,2,player_2,136,Challenge,493,2,Slight Mismatch
4888,PEKKA|Firecracker|Minion Horde|Mega Knight|Prince|Rascals|Flying Machine|Princess,4.78,6574,0,Bandit|The Log|Elixir Golem|Mega Minion|Battle Healer|Miner|Goblin Cage|Elite Barbarians,3.5,3914,2,player_2,179,Friendly,2660,2,Heavy Mismatch
4889,Graveyard|Archer Queen|Cannon Cart|Giant Skeleton|Hunter|Clone|PEKKA|Royal Giant,5.12,6574,2,Night Witch|Ice Spirit|Goblins|Mini PEKKA|Musketeer|Lava Hound|Little Prince|Lumberjack,3.62,4030,3,player_2,253,Ladder,2544,5,Heavy Mismatch
4890,Bomb Tower|Baby Dragon|Rascals|Elite Barbarians|Mirror|Fisherman|Bandit|Royal Delivery,3.62,2609,3,Phoenix|Ice Golem|Royal Ghost|Balloon|Lumberjack|Electro Wizard|Royal Champion|Ice Spirit,3.75,4848,0,player_1,260,Tournament,2239,3,Heavy Mismatch
4891,Royal Champion|Rascals|Zappies|Hunter|Ice Golem|Sparky|Inferno Tower|Minions,4.5,3115,2,Mother Witch|Barbarians|Heal Spirit|Goblin Hut|Tesla|Archers|Flying Machine|Freeze,3.78,4203,1,player_1,157,Ladder,1088,3,Heavy Mismatch
4892,Wall Breakers|Goblinstein|Royal Champion|Mega Minion|Archer Queen|Inferno Tower|Flying Machine|Royal Ghost,4.22,2110,1,Elixir Golem|Magic Archer|Fire Spirit|Bomb Tower|Skeleton King|Goblin Hut|Freeze|Royal Delivery,3.62,6169,2,player_2,268,Challenge,4059,3,Heavy Mismatch
4893,Lava Hound|Battle Ram|Bomber|Heal Spirit|Goblin Gang|Fire Spirit|Earthquake|Spear Goblins,3.12,6756,3,Heal Spirit|X-Bow|Bowler|Flying Machine|The Log|Little Prince|Mighty Miner|Sparky,3.89,4487,1,player_1,180,Challenge,2269,4,Heavy Mismatch
4894,Prince|Flying Machine|Heal Spirit|Royal Hogs|PEKKA|Executioner|Zap|Ram Rider,4.22,4890,0,Elite Barbarians|Tesla|Balloon|Royal Champion|Rascals|Zap|Hunter|Cannon,4.5,6968,2,player_2,97,Tournament,2078,2,Heavy Mismatch
4895,Clone|Royal Giant|Bowler|Wizard|Ram Rider|Bomb Tower|Witch|Hog Rider,4.62,6054,1,Valkyrie|Cannon Cart|Archers|Freeze|Musketeer|Mini PEKKA|Ice Spirit|Sparky,3.88,5108,3,player_2,89,Challenge,946,4,Heavy Mismatch
4896,Royal Hogs|Little Prince|Fireball|Minion Horde|Lightning|Wizard|Heal Spirit|Zap,3.88,3474,3,Royal Delivery|Hunter|Ice Spirit|Firecracker|Ice Golem|Monk|Inferno Tower|Mini PEKKA,3.38,6685,0,player_1,252,Challenge,3211,3,Heavy Mismatch
4897,Graveyard|Magic Archer|Tesla|Royal Champion|Zap|Skeleton King|Poison|Clone,4.12,3939,3,Elite Barbarians|Witch|X-Bow|Clone|Earthquake|Bomb Tower|Three Musketeers|Skeleton Barrel,4.88,6672,0,player_1,261,Challenge,2733,3,Heavy Mismatch
4898,Miner|Executioner|Wall Breakers|Battle Healer|Lumberjack|Hunter|Earthquake|Prince,3.75,3594,0,Magic Archer|Royal Giant|Tornado|Mega Minion|Miner|Flying Machine|Goblin Gang|Poison,3.78,2476,1,player_2,210,Ladder,1118,1,Heavy Mismatch
4899,Royal Giant|Goblin Hut|Archer Queen|Royal Hogs|Arrows|Goblin Gang|Mother Witch|Skeleton Barrel,4.25,4721,2,Knight|Baby Dragon|Royal Champion|Graveyard|Goblin Barrel|Bomber|Battle Healer|Spear Goblins,3.88,2307,3,player_2,152,Ladder,2414,5,Heavy Mismatch
4900,Magic Archer|Mighty Miner|Dark Prince|Battle Healer|Archers|Ice Golem|Sparky|Royal Ghost,3.75,5347,1,Lava Hound|Royal Recruits|Ram Rider|Elixir Golem|Skeleton King|Giant|Royal Hogs|Mega Minion,4.88,6386,0,player_1,235,Tournament,1039,1,Heavy Mismatch
4901,Musketeer|Little Prince|Firecracker|Inferno Dragon|Elixir Golem|Minions|Goblin Cage|Goblins,3.25,2074,1,Fireball|Electro Wizard|Lumberjack|Arrows|Bandit|Lava Hound|Valkyrie|Lightning,4.38,4568,3,player_2,264,Tournament,2494,4,Heavy Mismatch
4902,Minion Horde|Magic Archer|Monk|Dark Prince|Executioner|Poison|The Log|Ice Spirit,3.75,6363,3,Clone|Prince|Archers|Archer Queen|Valkyrie|Mortar|Royal Ghost|Mega Knight,4.25,3170,2,player_1,293,Friendly,3193,5,Heavy Mismatch
4903,Mother Witch|Mortar|Goblin Cage|Barbarians|Furnace|Poison|Ram Rider|Miner,4.12,6166,0,Mega Minion|Elixir Collector|Rocket|Royal Delivery|Inferno Tower|Mirror|Monk|Bowler,4.25,3184,2,player_2,146,Challenge,2982,2,Heavy Mismatch
4904,Elite Barbarians|Battle Ram|Mirror|Skeleton Barrel|Monk|Furnace|Sparky|Magic Archer,4.12,6274,1,Royal Recruits|Barbarians|Freeze|Prince|Fisherman|Graveyard|Skeleton Army|Lava Hound,4.88,2306,2,player_2,272,Tournament,3968,3,Heavy Mismatch
4905,Minions|Baby Dragon|Rocket|Giant|X-Bow|Monk|Skeletons|Lava Hound,4.62,5429,3,Freeze|Rascals|Skeletons|Minion Horde|Mega Knight|X-Bow|Zap|Elixir Golem,4.12,3201,0,player_1,153,Challenge,2228,3,Heavy Mismatch
4906,Zap|Archers|Skeleton King|Fireball|Ice Spirit|PEKKA|Lumberjack|Flying Machine,3.67,2762,2,Bomber|Bowler|Fire Spirit|Bandit|The Log|Ram Rider|Prince|Minion Horde,3.75,5847,0,player_1,76,Tournament,3085,2,Heavy Mismatch
4907,Zappies|Minion Horde|Skeletons|Graveyard|Royal Champion|Poison|Goblins|Furnace,4.0,5065,2,Dark Prince|Ice Wizard|Miner|Minions|Graveyard|Hog Rider|Wall Breakers|Three Musketeers,4.12,2045,0,player_1,221,Friendly,3020,2,Heavy Mismatch
4908,Tornado|Balloon|Executioner|Inferno Dragon|Goblin Gang|The Log|Princess|Hog Rider,3.62,3019,3,Musketeer|Skeletons|Lightning|Bandit|Mini PEKKA|Mirror|X-Bow|Cannon Cart,3.75,4351,1,player_1,145,Tournament,1332,4,Heavy Mismatch
4909,Goblin Hut|Royal Hogs|Archer Queen|Bowler|Heal Spirit|Mortar|Ice Wizard|Zap,3.75,6679,0,Flying Machine|Tesla|Mirror|Bomber|Ice Spirit|Barbarians|Royal Hogs|Tornado,3.33,4082,0,draw,124,Ladder,2597,0,Heavy Mismatch
4910,Archer Queen|Royal Hogs|Royal Delivery|Inferno Tower|Fisherman|PEKKA|Bandit|Rocket,4.62,5999,0,Goblin Cage|Prince|Miner|Skeleton Barrel|Magic Archer|Barbarians|Archer Queen|Baby Dragon,4.12,6735,0,draw,144,Challenge,736,0,Heavy Mismatch
4911,Goblins|Tombstone|Goblin Barrel|Night Witch|Baby Dragon|Goblin Gang|Wizard|Bandit,3.38,4799,0,Cannon Cart|Minion Horde|Mighty Miner|Knight|Elixir Collector|Bandit|Goblin Hut|Arrows,4.25,2154,1,player_2,75,Ladder,2645,1,Heavy Mismatch
4912,Heal Spirit|Miner|Hog Rider|Sparky|Archer Queen|Royal Ghost|Rocket|The Log,3.75,5746,3,Elixir Golem|Bandit|Hog Rider|Ice Spirit|Goblin Cage|Battle Ram|Earthquake|Prince,3.38,6065,1,player_1,132,Tournament,319,4,Slight Mismatch
4913,Cannon Cart|Graveyard|Spear Goblins|Ram Rider|Archer Queen|Battle Ram|Skeleton Army|Firecracker,4.0,4374,0,Witch|Cannon|Musketeer|Fireball|Flying Machine|Bandit|Sparky|Elixir Golem,4.0,2875,1,player_2,108,Tournament,1499,1,Heavy Mismatch
4914,Minion Horde|Bomb Tower|Spear Goblins|Lumberjack|Knight|Arrows|Mirror|Mega Minion,3.12,2431,1,Goblin Cage|Hog Rider|Ice Wizard|Inferno Dragon|Cannon Cart|Fireball|Phoenix|Mortar,4.0,2123,1,draw,170,Friendly,308,2,Slight Mismatch
4915,Inferno Dragon|Phoenix|Sparky|Lightning|Rocket|Mirror|Three Musketeers|Skeleton Army,4.88,3474,3,Prince|Ram Rider|Night Witch|Wizard|Zap|Mighty Miner|Goblinstein|Flying Machine,4.22,6916,3,draw,204,Friendly,3442,6,Heavy Mismatch
4916,Goblin Hut|Elite Barbarians|Fireball|Giant|Phoenix|Lava Hound|Spear Goblins|Valkyrie,4.62,5118,0,Three Musketeers|Princess|Hunter|Wall Breakers|Poison|Clone|Mirror|Miner,3.62,5759,1,player_2,284,Friendly,641,1,Heavy Mismatch
4917,Elixir Golem|Fire Spirit|Minion Horde|Goblin Hut|Goblin Gang|Knight|Miner|Archer Queen,3.62,6532,3,Zappies|Inferno Dragon|Balloon|Knight|Goblin Gang|Goblin Hut|Battle Ram|Royal Delivery,3.88,4840,0,player_1,60,Tournament,1692,3,Heavy Mismatch
4918,Wall Breakers|Skeleton King|Inferno Tower|Mortar|Flying Machine|Mirror|Goblin Gang|Royal Champion,3.78,5819,3,Prince|Goblin Hut|Dark Prince|Phoenix|Elite Barbarians|Skeletons|Furnace|The Log,3.88,3686,3,draw,246,Friendly,2133,6,Heavy Mismatch
4919,Prince|Minions|Sparky|Giant|Elixir Collector|Flying Machine|Knight|Battle Ram,4.44,2192,1,Goblins|Lumberjack|Graveyard|Earthquake|Musketeer|Giant|Bomber|Prince,3.88,2413,1,draw,271,Tournament,221,2,Slight Mismatch
4920,Ice Golem|Tesla|Skeletons|Tornado|Monk|Fisherman|Bomber|Arrows,3.0,5388,0,Royal Giant|Ice Wizard|Bomb Tower|Magic Archer|Fireball|Zappies|Goblin Gang|Skeletons,3.62,2059,2,player_2,165,Tournament,3329,2,Heavy Mismatch
4921,Rocket|Inferno Tower|Wizard|The Log|Skeleton Army|Goblins|Clone|Valkyrie,3.75,6996,1,Inferno Dragon|Earthquake|Hunter|Goblin Barrel|X-Bow|Freeze|Heal Spirit|The Log,3.38,6646,0,player_1,296,Challenge,350,1,Slight Mismatch
4922,Inferno Tower|Heal Spirit|Spear Goblins|Miner|Wizard|X-Bow|Giant|Magic Archer,3.88,5605,3,Executioner|Royal Delivery|Skeleton King|Bomber|Ice Golem|Mega Knight|Battle Healer|Firecracker,3.88,2396,3,draw,299,Ladder,3209,6,Heavy Mismatch
4923,Goblin Gang|Mirror|Minion Horde|Bomber|Magic Archer|Royal Hogs|Royal Delivery|Mega Minion,3.38,6815,2,Sparky|Mother Witch|Lava Hound|Miner|Earthquake|Bomber|Night Witch|Flying Machine,4.22,5255,1,player_1,216,Challenge,1560,3,Heavy Mismatch
4924,Poison|Battle Ram|Ice Spirit|Flying Machine|The Log|Tornado|Elite Barbarians|Mother Witch,3.56,2726,2,Zappies|Mortar|Cannon Cart|Skeleton Army|Mega Minion|Flying Machine|Magic Archer|Fire Spirit,3.67,6733,0,player_1,247,Ladder,4007,2,Heavy Mismatch
4925,Elixir Collector|Phoenix|Skeletons|Goblinstein|Flying Machine|Freeze|Cannon|Rocket,4.11,4280,3,Royal Hogs|Giant Skeleton|Night Witch|Graveyard|Skeletons|Tesla|Skeleton Army|Royal Recruits,4.38,3249,1,player_1,158,Ladder,1031,4,Heavy Mismatch
4926,The Log|Skeleton Army|Night Witch|Royal Champion|Princess|Bowler|Dark Prince|Goblin Cage,4.0,6415,1,Minion Horde|Mighty Miner|Zap|Skeleton King|Valkyrie|Phoenix|Goblin Cage|Royal Hogs,4.0,5391,0,player_1,265,Tournament,1024,1,Heavy Mismatch
4927,Bandit|Battle Healer|Cannon Cart|Goblin Barrel|Freeze|Lightning|Bowler|Spear Goblins,4.0,2102,2,Battle Healer|Giant|Bowler|PEKKA|Little Prince|Archers|Earthquake|Inferno Dragon,4.25,6811,1,player_1,204,Friendly,4709,3,Heavy Mismatch
4928,Baby Dragon|Zap|Minions|Arrows|Royal Champion|Mega Knight|Cannon Cart|Balloon,4.5,2198,2,Bandit|Skeletons|Heal Spirit|Wizard|Knight|Skeleton King|Minions|Inferno Tower,3.12,2433,3,player_2,124,Friendly,235,5,Slight Mismatch
4929,Bomb Tower|Clone|Mighty Miner|Ice Golem|Miner|X-Bow|Archers|Inferno Dragon,3.62,6579,0,Battle Healer|Skeleton Army|Mirror|Sparky|Knight|Elixir Golem|Rocket|Elixir Collector,4.0,3589,3,player_2,192,Friendly,2990,3,Heavy Mismatch
4930,Spear Goblins|Archers|Mighty Miner|Giant Skeleton|Lumberjack|Heal Spirit|Minion Horde|Miner,3.5,5432,1,Royal Delivery|Miner|Musketeer|Three Musketeers|Mega Knight|Executioner|Flying Machine|Bomb Tower,4.78,3761,1,draw,207,Challenge,1671,2,Heavy Mismatch
4931,Firecracker|Bomb Tower|Mighty Miner|Elixir Golem|Arrows|Fisherman|Skeleton Army|Fireball,3.38,4198,2,Rascals|Bomb Tower|Clone|Elixir Collector|Royal Ghost|Dark Prince|Barbarians|Elite Barbarians,4.5,5976,3,player_2,257,Friendly,1778,5,Heavy Mismatch
4932,Cannon Cart|Clone|Flying Machine|Elixir Collector|Little Prince|Tesla|Minion Horde|Goblins,4.0,4695,3,Elite Barbarians|Firecracker|Fireball|Magic Archer|Lava Hound|Bomb Tower|Poison|Skeleton Barrel,4.38,5183,0,player_1,242,Tournament,488,3,Slight Mismatch
4933,Archers|Electro Wizard|Princess|Flying Machine|Bowler|Mega Knight|Firecracker|Baby Dragon,4.11,3909,0,Three Musketeers|Prince|Sparky|Skeleton Barrel|Flying Machine|Goblin Barrel|Giant|Elixir Golem,4.67,4598,3,player_2,283,Friendly,689,3,Heavy Mismatch
4934,Skeletons|Goblin Gang|Goblin Hut|Skeleton Barrel|Battle Ram|Hunter|Zap|Miner,3.12,6614,3,Furnace|Barbarians|Giant Skeleton|Firecracker|Bomb Tower|Minions|Night Witch|Elixir Collector,4.38,3242,0,player_1,89,Friendly,3372,3,Heavy Mismatch
4935,Minions|Earthquake|PEKKA|Battle Healer|Miner|Ram Rider|Night Witch|Zappies,4.12,6490,2,Arrows|Elixir Golem|Mother Witch|Skeleton Barrel|Elite Barbarians|Royal Giant|Sparky|Knight,4.25,2571,0,player_1,161,Friendly,3919,2,Heavy Mismatch
4936,Mirror|Little Prince|Inferno Tower|Elite Barbarians|Giant|Flying Machine|Tombstone|Archers,3.78,2353,2,Elixir Collector|Wizard|Barbarians|Royal Champion|Lightning|Magic Archer|Dark Prince|Inferno Dragon,5.12,3286,2,draw,177,Challenge,933,4,Heavy Mismatch
4937,Heal Spirit|Tesla|Flying Machine|Bomb Tower|Earthquake|Flying Machine|Mega Minion|Witch,3.5,3673,3,Miner|Executioner|Musketeer|Tesla|Archers|Royal Delivery|Elite Barbarians|Giant,4.12,5041,2,player_1,209,Tournament,1368,5,Heavy Mismatch
4938,Mirror|Zappies|Bandit|Giant Skeleton|PEKKA|Skeleton Army|Ram Rider|Royal Giant,4.38,5874,3,Lightning|Miner|Inferno Tower|Mini PEKKA|Royal Hogs|Firecracker|Mega Minion|Mighty Miner,4.12,2241,0,player_1,193,Friendly,3633,3,Heavy Mismatch
4939,Goblin Barrel|X-Bow|Skeleton King|Battle Healer|Goblins|Minions|Hunter|Sparky,4.0,6636,3,Ram Rider|Inferno Dragon|Bomber|Heal Spirit|Baby Dragon|Barbarians|Poison|Mega Knight,4.12,2659,1,player_1,184,Ladder,3977,4,Heavy Mismatch
4940,Sparky|Inferno Dragon|Fisherman|Zap|Freeze|Princess|Minion Horde|Cannon Cart,4.0,3193,0,Skeletons|Firecracker|Royal Delivery|Musketeer|Inferno Tower|Elixir Golem|Knight|Wizard,3.38,2910,1,player_2,95,Challenge,283,1,Slight Mismatch
4941,Knight|Elite Barbarians|Royal Giant|Fisherman|Royal Ghost|Goblins|Archers|Bomber,3.62,5146,2,Royal Delivery|Spear Goblins|Mighty Miner|Giant|Heal Spirit|PEKKA|Goblin Cage|Graveyard,3.88,3021,0,player_1,106,Friendly,2125,2,Heavy Mismatch
4942,Furnace|Wall Breakers|Monk|Valkyrie|Ram Rider|Goblinstein|Prince|Bomb Tower,4.25,3683,2,Witch|Three Musketeers|PEKKA|Executioner|Wizard|Electro Wizard|Ice Wizard|Royal Delivery,5.12,3161,1,player_1,167,Friendly,522,3,Heavy Mismatch
4943,Spear Goblins|Tombstone|Skeleton Army|Royal Giant|Goblin Cage|Mega Minion|Lightning|Flying Machine,3.89,3432,2,Giant Skeleton|Valkyrie|Freeze|Skeletons|Fisherman|Graveyard|Bowler|Cannon,3.88,5966,3,player_2,165,Challenge,2534,5,Heavy Mismatch
4944,Tesla|Royal Delivery|Cannon|Goblin Barrel|Furnace|Bandit|Fireball|Tornado,3.38,5389,0,Archers|Rocket|Graveyard|Knight|Spear Goblins|Flying Machine|Royal Recruits|Mother Witch,4.22,2579,3,player_2,222,Ladder,2810,3,Heavy Mismatch
4945,Lava Hound|Archer Queen|Spear Goblins|Elixir Collector|Flying Machine|Goblin Cage|Lightning|Phoenix,4.67,2859,0,Archers|Barbarians|Goblin Gang|Flying Machine|Royal Delivery|Musketeer|Goblinstein|Mega Knight,4.22,2080,3,player_2,217,Ladder,779,3,Heavy Mismatch
4946,Bomb Tower|Tornado|Fisherman|Ram Rider|Poison|Witch|Skeletons|Zap,3.38,5838,2,Rocket|Princess|Fire Spirit|Goblin Gang|Cannon Cart|Archers|Earthquake|Goblins,3.38,2647,3,player_2,219,Challenge,3191,5,Heavy Mismatch
